UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,network_type
UE_011,0.5521,23.006,18.741,-60.005,2.1e-05,468.358,1.3,0.1,-4.92,0.00184,0.0,0.0,100.0,6.24,5G_NR
UE_012,0.2057,37.782,31.47,-50.296,1.366e-05,784.145,1.14,3.27,18.15,0.000686,0.0,0.0,100.0,10.46,5G_NR
UE_013,0.2233,36.594,31.959,-50.73,8.06e-06,796.317,1.62,1.24,-90.95,0.000744,0.0,0.0,100.0,10.62,5G_NR
UE_014,0.0497,43.956,41.916,-50.642,8.32e-06,1044.316,1.15,0.04,-27.87,0.000166,0.0,0.0,100.0,13.92,5G_NR
UE_015,0.2017,39.84,36.781,-49.176,2.9e-07,916.41,1.05,0.43,-40.99,0.000672,0.0,0.0,100.0,12.22,5G_NR
UE_016,0.0918,29.747,21.931,-55.935,1.502e-05,547.088,1.05,3.98,48.08,0.000306,0.0,0.0,100.0,7.29,5G_NR
UE_017,0.3459,23.209,20.706,-58.138,1.315e-05,516.788,1.58,0.31,43.19,0.001153,0.0,0.0,100.0,6.89,5G_NR
UE_018,0.4042,24.153,18.084,-58.625,1.328e-05,452.233,1.13,0.39,-94.1,0.001347,0.0,0.0,98.296,6.03,5G_NR
UE_019,0.2607,21.261,15.634,-62.025,1.346e-05,392.434,1.45,0.38,1.16,0.000869,0.0,0.0,89.72,5.23,5G_NR
UE_000,0.5086,24.601,18.786,-57.861,1.404e-05,469.459,1.22,1.1,9.48,0.001695,0.0,0.0,100.0,6.26,5G_NR
UE_001,0.1306,39.165,35.326,-50.436,1.684e-05,880.155,1.27,0.54,134.49,0.000435,0.0,0.0,100.0,11.74,5G_NR
UE_002,0.5933,20.714,17.962,-59.835,1.302e-05,449.232,1.54,0.23,-47.35,0.001978,0.0,0.0,97.867,5.99,5G_NR
UE_003,0.6882,17.621,10.434,-60.422,0.0010115,269.321,1.6,2.15,-113.15,0.002294,0.0,0.0,71.518,3.59,5G_NR
UE_004,0.235,25.139,18.802,-56.028,2.402e-05,469.847,1.14,1.51,-26.32,0.000783,0.0,0.0,100.0,6.26,5G_NR
UE_005,0.0833,42.997,35.147,-48.995,9.33e-06,875.71,1.17,0.31,37.63,0.000278,0.0,0.0,100.0,11.68,5G_NR
UE_006,0.447,23.178,14.888,-59.961,1.069e-05,374.388,1.62,1.55,22.01,0.00149,0.0,0.0,87.109,4.99,5G_NR
UE_007,0.3725,22.293,16.895,-58.233,1.161e-05,423.115,1.6,0.22,-18.22,0.001242,0.0,0.0,94.132,5.64,5G_NR
UE_008,0.4522,28.366,24.758,-55.003,1.241e-05,617.201,1.37,2.55,-69.6,0.001507,0.0,0.0,100.0,8.23,5G_NR
UE_009,0.2278,21.994,16.729,-59.328,1.206e-05,419.07,1.06,3.41,137.54,0.000759,0.0,0.0,93.552,5.59,5G_NR
UE_010,0.5154,20.859,17.465,-60.808,2.32e-05,437.045,1.08,1.94,-11.98,0.001718,0.0,0.0,96.126,5.83,5G_NR
UE_011,0.5291,18.462,13.582,-60.543,0.00100847,343.031,1.27,0.01,-4.92,0.001764,0.0,0.0,82.537,4.57,5G_NR
UE_012,0.1986,29.718,24.982,-53.275,4.84e-06,622.759,1.45,1.58,18.15,0.000662,0.0,0.0,100.0,8.3,5G_NR
UE_013,0.1464,29.922,24.468,-55.79,1.14e-05,609.99,1.2,2.06,-90.95,0.000488,0.0,0.0,100.0,8.13,5G_NR
UE_014,0.0708,37.048,29.468,-50.654,1.907e-05,734.308,1.62,0.15,-27.87,0.000236,0.0,0.0,100.0,9.79,5G_NR
UE_015,0.2575,37.24,28.802,-50.501,2.5e-06,717.732,1.55,1.5,-40.99,0.000858,0.0,0.0,100.0,9.57,5G_NR
UE_016,0.1154,36.481,30.766,-52.024,2.73e-05,766.608,1.44,0.33,48.08,0.000385,0.0,0.0,100.0,10.22,5G_NR
UE_017,0.3401,32.156,30.094,-53.88,1.47e-06,749.892,1.51,0.29,43.19,0.001134,0.0,0.0,100.0,10.0,5G_NR
UE_018,0.3065,28.707,25.749,-55.173,8.3e-07,641.814,1.08,4.97,-94.1,0.001022,0.0,0.0,100.0,8.56,5G_NR
UE_019,0.2157,33.409,28.161,-52.25,3.52e-06,701.793,1.45,0.57,1.16,0.000719,0.0,0.0,100.0,9.36,5G_NR
UE_000,0.4676,22.061,15.373,-58.796,1.385e-05,386.108,1.56,1.27,9.48,0.001559,0.0,0.0,88.806,5.15,5G_NR
UE_001,0.2399,28.302,23.11,-54.791,6.1e-07,576.3,1.01,2.03,134.49,0.0008,0.0,0.0,100.0,7.68,5G_NR
UE_002,0.6078,14.348,8.695,-64.204,0.00100938,230.342,1.35,2.49,-47.35,0.002026,0.0,0.0,65.433,3.07,5G_NR
UE_003,0.7156,17.462,10.199,-61.245,0.00100872,263.98,1.34,1.04,104.89,0.002385,0.0,0.0,70.697,3.52,5G_NR
UE_004,0.2885,24.516,22.015,-56.788,6.61e-06,549.158,1.2,3.31,-26.32,0.000962,0.0,0.0,100.0,7.32,5G_NR
UE_005,0.1346,42.027,33.032,-48.821,8.66e-06,823.026,1.14,0.05,37.63,0.000449,0.0,0.0,100.0,10.97,5G_NR
UE_006,0.4397,10.046,0.758,-64.291,0.01001613,84.849,1.26,24.96,22.01,0.001466,0.0,0.0,37.652,1.13,5G_NR
UE_007,0.442,26.715,19.923,-56.578,2.078e-05,497.475,1.5,2.2,-18.22,0.001473,0.0,0.0,100.0,6.63,5G_NR
UE_008,0.3932,21.701,12.776,-56.761,0.00101843,323.867,1.5,1.52,-6.2,0.001311,0.0,0.0,79.715,4.32,5G_NR
UE_009,0.2932,39.937,33.187,-50.693,8.62e-06,826.882,1.08,0.87,137.54,0.000977,0.0,0.0,100.0,11.03,5G_NR
UE_010,0.4745,27.838,22.417,-56.415,3.28e-06,559.12,1.29,0.43,-11.98,0.001582,0.0,0.0,100.0,7.45,5G_NR
UE_011,0.5063,11.995,9.282,-65.263,0.00100918,243.315,1.13,4.65,-4.92,0.001688,0.0,0.0,67.486,3.24,5G_NR
UE_012,0.2102,28.674,25.93,-56.99,1.854e-05,646.303,1.4,0.43,18.15,0.000701,0.0,0.0,100.0,8.62,5G_NR
UE_013,0.1154,28.934,20.53,-55.089,1.775e-05,512.445,1.08,0.96,-90.95,0.000385,0.0,0.0,100.0,6.83,5G_NR
UE_014,0.0985,38.091,32.831,-52.249,1.15e-06,818.032,1.08,0.85,-27.87,0.000328,0.0,0.0,100.0,10.91,5G_NR
UE_015,0.3276,16.938,9.477,-61.971,0.00100131,247.673,1.32,0.7,-40.99,0.001092,0.0,0.0,68.169,3.3,5G_NR
UE_016,0.1475,33.912,29.716,-52.639,9.2e-06,740.471,1.01,0.27,48.08,0.000492,0.0,0.0,100.0,9.87,5G_NR
UE_017,0.3388,25.219,17.909,-57.321,1.385e-05,447.924,1.42,4.23,43.19,0.001129,0.0,0.0,97.681,5.97,5G_NR
UE_018,0.2128,42.207,38.837,-49.511,2.121e-05,967.617,1.2,1.18,-94.1,0.000709,0.0,0.0,100.0,12.9,5G_NR
UE_019,0.1719,33.74,29.782,-52.849,6.33e-06,742.108,1.26,0.11,1.16,0.000573,0.0,0.0,100.0,9.89,5G_NR
UE_000,0.4282,18.875,13.309,-61.184,0.00100355,336.516,1.58,1.79,9.48,0.001427,0.0,0.0,81.581,4.49,5G_NR
UE_001,0.2943,22.354,18.156,-58.01,1.63e-05,453.991,1.34,0.5,134.49,0.000981,6.02,0.0,98.546,6.05,5G_NR
UE_002,0.6246,17.275,10.292,-63.15,0.00101221,266.087,1.29,2.25,-47.35,0.002082,0.0,0.0,71.021,3.55,5G_NR
UE_003,0.6481,16.951,9.243,-61.742,0.00101099,242.444,1.5,2.08,104.89,0.00216,0.0,0.0,67.349,3.23,5G_NR
UE_004,0.3764,27.862,21.958,-56.057,1.931e-05,547.77,1.21,2.63,-26.32,0.001255,0.0,0.0,100.0,7.3,5G_NR
UE_005,0.1896,27.819,23.385,-55.766,1.4e-06,583.128,1.13,4.51,37.63,0.000632,0.0,0.0,100.0,7.78,5G_NR
UE_006,0.4276,12.726,6.542,-65.429,0.00100447,184.664,1.05,0.6,22.01,0.001425,0.0,0.0,57.898,2.46,5G_NR
UE_007,0.5078,15.612,9.922,-61.57,0.00100628,257.695,1.31,0.14,-18.22,0.001693,0.0,0.0,69.727,3.44,5G_NR
UE_008,0.3509,28.878,22.114,-57.651,1.78e-05,551.621,1.48,3.28,-6.2,0.00117,0.0,0.0,100.0,7.35,5G_NR
UE_009,0.3767,30.358,22.247,-54.408,5.74e-06,554.911,1.33,1.44,137.54,0.001256,0.0,0.0,100.0,7.4,5G_NR
UE_010,0.4337,26.664,21.585,-56.109,1.873e-05,538.53,1.5,0.13,-11.98,0.001446,0.0,0.0,100.0,7.18,5G_NR
UE_011,0.4837,31.713,22.555,-54.862,2.23e-06,562.551,1.55,2.25,-4.92,0.001612,0.0,0.0,100.0,7.5,5G_NR
UE_012,0.2379,41.991,36.408,-49.307,1.5e-07,907.105,1.34,0.95,18.15,0.000793,0.0,0.0,100.0,12.09,5G_NR
UE_013,0.1596,31.591,26.468,-53.685,1.543e-05,659.684,1.16,4.91,-90.95,0.000532,0.0,0.0,100.0,8.8,5G_NR
UE_014,0.1287,44.202,37.224,-48.242,4.68e-06,927.434,1.18,4.95,-27.87,0.000429,0.0,0.0,100.0,12.37,5G_NR
UE_015,0.4048,23.375,18.789,-58.215,1.773e-05,469.534,1.34,5.23,-40.99,0.001349,0.0,0.0,100.0,6.26,5G_NR
UE_016,0.1837,18.555,12.429,-61.154,0.0010186,315.684,1.05,1.48,48.08,0.000612,0.0,0.0,78.503,4.21,5G_NR
UE_017,0.3422,21.086,17.235,-57.267,1.808e-05,431.42,1.27,0.49,43.19,0.001141,0.0,0.0,95.322,5.75,5G_NR
UE_018,0.1316,36.27,27.631,-50.832,1.82e-05,688.604,1.48,0.12,-94.1,0.000439,0.0,0.0,100.0,9.18,5G_NR
UE_019,0.1305,33.351,27.96,-52.374,5.87e-06,696.773,1.59,1.73,-32.78,0.000435,0.0,0.0,100.0,9.29,5G_NR
UE_000,0.3908,20.604,16.064,-58.998,1.132e-05,402.873,1.14,3.02,9.48,0.001303,0.0,0.0,91.224,5.37,5G_NR
UE_001,0.3543,21.272,16.122,-61.077,2.354e-05,404.276,1.42,5.26,134.49,0.001181,0.0,0.0,91.426,5.39,5G_NR
UE_002,0.6435,18.647,15.288,-63.129,1.901e-05,384.047,1.39,0.48,-47.35,0.002145,0.0,0.0,88.508,5.12,5G_NR
UE_003,0.5493,21.779,18.691,-59.56,1.623e-05,467.126,1.4,0.9,104.89,0.001831,0.0,0.0,100.0,6.23,5G_NR
UE_004,0.4801,31.307,26.947,-53.286,1.551e-05,671.587,1.14,0.67,-26.32,0.0016,0.0,0.0,100.0,8.95,5G_NR
UE_005,0.2458,27.466,19.957,-54.716,1.116e-05,498.309,1.52,1.1,37.63,0.000819,0.0,0.0,100.0,6.64,5G_NR
UE_006,0.4155,23.792,19.248,-57.077,1.166e-05,480.836,1.62,0.77,22.01,0.001385,0.0,0.0,100.0,6.41,5G_NR
UE_007,0.5921,17.223,12.333,-62.353,0.00100686,313.419,1.47,0.22,-18.22,0.001974,0.0,0.0,78.166,4.18,5G_NR
UE_008,0.3156,34.012,31.695,-52.108,1.47e-06,789.735,1.09,0.64,-6.2,0.001052,0.0,0.0,100.0,10.53,5G_NR
UE_009,0.4279,15.178,8.755,-60.782,0.0010138,231.647,1.48,2.97,137.54,0.001426,0.0,0.0,65.641,3.09,5G_NR
UE_010,0.3932,25.087,22.311,-57.738,1.675e-05,556.488,1.51,5.87,-11.98,0.001311,0.0,0.0,100.0,7.42,5G_NR
UE_011,0.4612,31.749,27.1,-55.43,6.8e-06,675.387,1.42,0.12,-4.92,0.001537,0.0,0.0,100.0,9.01,5G_NR
UE_012,0.2231,36.983,34.09,-50.761,3.01e-06,849.388,1.43,0.96,18.15,0.000744,0.0,0.0,100.0,11.33,5G_NR
UE_013,0.1729,38.689,31.942,-51.186,8.03e-06,795.887,1.38,0.29,-90.95,0.000576,0.0,0.0,100.0,10.61,5G_NR
UE_014,0.16,42.11,37.183,-48.887,2.293e-05,926.407,1.27,1.76,-27.87,0.000533,0.0,0.0,100.0,12.35,5G_NR
UE_015,0.4742,27.411,20.377,-56.407,1.221e-05,508.666,1.51,2.46,-40.99,0.001581,0.0,0.0,100.0,6.78,5G_NR
UE_016,0.2076,35.474,28.91,-52.81,1.238e-05,720.42,1.44,0.99,48.08,0.000692,0.0,0.0,100.0,9.61,5G_NR
UE_017,0.35,35.196,32.212,-50.757,2.59e-06,802.618,1.5,0.06,43.19,0.001167,0.0,0.0,100.0,10.7,5G_NR
UE_018,0.1003,32.704,25.06,-53.62,9.79e-06,624.705,1.17,1.14,-94.1,0.000334,0.0,0.0,100.0,8.33,5G_NR
UE_019,0.0837,39.947,31.584,-51.633,2.13e-06,786.968,1.16,0.47,-32.78,0.000279,0.0,0.0,100.0,10.49,5G_NR
UE_000,0.3561,27.062,23.87,-57.53,6.64e-06,595.159,1.53,0.6,9.48,0.001187,0.0,0.0,100.0,7.94,5G_NR
UE_001,0.3878,15.006,11.186,-62.505,0.0010148,286.631,1.55,0.14,134.49,0.001293,0.0,0.0,74.151,3.82,5G_NR
UE_002,0.6644,10.499,3.774,-65.191,0.01001582,131.915,1.06,28.64,-47.35,0.002215,0.0,0.0,48.208,1.76,5G_NR
UE_003,0.4515,26.009,19.111,-55.6,2.31e-05,477.454,1.31,1.27,104.89,0.001505,0.0,0.0,100.0,6.37,5G_NR
UE_004,0.5914,29.499,23.603,-55.901,4.97e-06,588.518,1.2,0.31,-26.32,0.001971,0.0,0.0,100.0,7.85,5G_NR
UE_005,0.3025,32.461,26.789,-56.272,6.95e-06,667.652,1.47,6.06,37.63,0.001008,0.0,0.0,100.0,8.9,5G_NR
UE_006,0.4035,26.184,21.02,-57.485,1.755e-05,524.546,1.08,0.28,22.01,0.001345,0.0,0.0,100.0,6.99,5G_NR
UE_007,0.6815,16.583,9.98,-59.665,0.0010162,259.005,1.12,0.49,-18.22,0.002272,0.0,0.0,69.93,3.45,5G_NR
UE_008,0.2898,31.873,24.561,-54.827,1.815e-05,612.291,1.33,1.06,-6.2,0.000966,0.0,0.0,100.0,8.16,5G_NR
UE_009,0.4802,25.844,21.4,-58.602,1.798e-05,533.954,1.12,1.31,137.54,0.001601,0.0,0.0,100.0,7.12,5G_NR
UE_010,0.3529,26.422,17.34,-57.441,1.047e-05,433.984,1.35,0.62,-11.98,0.001176,0.0,0.0,95.688,5.79,5G_NR
UE_011,0.4388,27.564,22.87,-55.112,7.82e-06,570.35,1.54,1.36,-4.92,0.001463,0.0,0.0,100.0,7.6,5G_NR
UE_012,0.1846,46.99,42.271,-45.928,2.13e-06,1053.166,1.04,2.66,18.15,0.000615,0.0,0.0,100.0,14.04,5G_NR
UE_013,0.1993,30.424,25.51,-54.3,1.59e-05,635.879,1.06,2.77,-90.95,0.000664,0.0,0.0,100.0,8.48,5G_NR
UE_014,0.1918,29.779,23.552,-55.598,4.43e-06,587.274,1.2,0.27,-27.87,0.000639,0.0,0.0,100.0,7.83,5G_NR
UE_015,0.4916,19.609,14.612,-62.404,1.361e-05,367.737,1.49,3.15,-40.99,0.001639,0.0,0.0,86.143,4.9,5G_NR
UE_016,0.2127,23.619,17.997,-60.229,2.008e-05,450.091,1.53,0.93,48.08,0.000709,0.0,0.0,97.99,6.0,5G_NR
UE_017,0.362,19.475,12.583,-61.843,0.00100016,319.312,1.46,3.45,43.19,0.001207,0.0,0.0,79.041,4.26,5G_NR
UE_018,0.1534,28.923,20.41,-55.303,1.771e-05,509.484,1.11,0.19,-94.1,0.000511,0.0,0.0,100.0,6.79,5G_NR
UE_019,0.0376,45.21,40.526,-48.27,4.1e-06,1009.699,1.37,2.37,-32.78,0.000125,0.0,0.0,100.0,13.46,5G_NR
UE_000,0.325,23.014,18.769,-58.311,1.248e-05,469.055,1.29,0.25,9.48,0.001083,0.0,0.0,100.0,6.25,5G_NR
UE_001,0.3878,31.677,24.735,-52.652,4.12e-06,616.623,1.41,3.14,134.49,0.001293,0.0,0.0,100.0,8.22,5G_NR
UE_002,0.687,13.452,6.704,-63.544,0.00100979,187.966,1.56,2.39,-47.35,0.00229,0.0,0.0,58.463,2.51,5G_NR
UE_003,0.3555,28.522,23.431,-54.775,9.84e-06,584.265,1.47,1.54,104.89,0.001185,0.0,0.0,100.0,7.79,5G_NR
UE_004,0.6934,17.108,12.541,-62.22,0.00101245,318.325,1.44,0.3,-26.32,0.002311,0.0,0.0,78.895,4.24,5G_NR
UE_005,0.3596,24.825,22.258,-58.478,2.335e-05,555.192,1.03,4.41,37.63,0.001199,0.0,0.0,100.0,7.4,5G_NR
UE_006,0.3916,23.356,18.774,-55.876,1.129e-05,469.166,1.6,0.03,22.01,0.001305,0.0,0.0,100.0,6.26,5G_NR
UE_007,0.6743,9.163,1.755,-65.202,0.01000442,99.058,1.42,11.97,-18.22,0.002248,0.0,0.0,41.143,1.32,5G_NR
UE_008,0.2763,26.849,19.452,-57.917,2.887e-05,485.847,1.57,2.0,-6.2,0.000921,0.0,0.0,100.0,6.48,5G_NR
UE_009,0.5334,28.03,22.445,-55.929,1.104e-05,559.825,1.07,1.34,137.54,0.001778,0.0,0.0,100.0,7.46,5G_NR
UE_010,0.3132,30.691,23.269,-53.584,5.93e-06,580.241,1.21,0.01,-11.98,0.001044,0.0,0.0,100.0,7.74,5G_NR
UE_011,0.4166,30.518,21.796,-53.918,1.073e-05,543.741,1.35,0.64,-4.92,0.001389,0.0,0.0,100.0,7.25,5G_NR
UE_012,0.1614,25.802,17.132,-58.602,1.261e-05,428.913,1.26,0.9,18.15,0.000538,0.0,0.0,94.963,5.72,5G_NR
UE_013,0.2401,31.157,25.171,-57.118,6.4e-07,627.462,1.26,3.69,-90.95,0.0008,0.0,0.0,100.0,8.37,5G_NR
UE_014,0.2239,23.861,15.889,-59.087,1.517e-05,398.621,1.47,4.87,-27.87,0.000746,0.0,0.0,90.612,5.31,5G_NR
UE_015,0.5233,23.886,17.589,-55.483,1.059e-05,440.096,1.44,0.1,-40.99,0.001744,0.0,0.0,96.562,5.87,5G_NR
UE_016,0.218,35.288,31.766,-52.471,1.65e-06,791.502,1.11,0.32,48.08,0.000727,0.0,0.0,100.0,10.55,5G_NR
UE_017,0.3778,25.575,17.071,-57.925,1.106e-05,427.406,1.57,2.24,43.19,0.001259,0.0,0.0,94.747,5.7,5G_NR
UE_018,0.2402,21.347,13.196,-61.405,0.00101241,333.832,1.45,1.23,-94.1,0.000801,0.0,0.0,81.186,4.45,5G_NR
UE_019,0.016,51.484,43.212,-45.665,7.88e-06,1076.605,1.16,1.55,-32.78,5.3e-05,0.0,0.0,100.0,14.35,5G_NR
UE_000,0.2985,29.789,24.178,-54.62,7.83e-06,602.794,1.55,1.61,9.48,0.000995,0.0,0.0,100.0,8.04,5G_NR
UE_001,0.3878,20.799,14.595,-60.125,1.489e-05,367.323,1.58,1.59,134.49,0.001293,0.0,0.0,86.083,4.9,5G_NR
UE_002,0.7112,21.45,16.728,-58.461,1.94e-05,419.052,1.37,2.9,-47.35,0.002371,0.0,0.0,93.549,5.59,5G_NR
UE_003,0.2632,30.979,26.446,-55.591,6.26e-06,659.123,1.22,0.52,104.89,0.000877,0.0,0.0,100.0,8.79,5G_NR
UE_004,0.705,29.449,26.605,-56.517,8.26e-06,663.084,1.13,0.72,-26.32,0.00235,0.0,0.0,100.0,8.84,5G_NR
UE_005,0.3878,34.469,28.197,-54.046,1.765e-05,702.678,1.04,1.2,37.63,0.001293,0.0,0.0,100.0,9.37,5G_NR
UE_006,0.3798,35.849,30.373,-51.104,4.1e-07,756.832,1.41,2.41,22.01,0.001266,0.0,0.0,100.0,10.09,5G_NR
UE_007,0.6673,22.137,18.895,-58.624,2.71e-05,472.137,1.32,1.51,-18.22,0.002224,0.0,0.0,100.0,6.3,5G_NR
UE_008,0.2522,32.955,27.335,-54.811,1.11e-06,681.242,1.33,0.48,-6.2,0.000841,0.0,0.0,100.0,9.08,5G_NR
UE_009,0.5871,20.002,12.749,-59.591,0.00101703,323.239,1.1,1.58,137.54,0.001957,0.0,0.0,79.622,4.31,5G_NR
UE_010,0.274,31.245,25.309,-52.757,1.58e-05,630.866,1.41,1.64,-11.98,0.000913,0.0,0.0,100.0,8.41,5G_NR
UE_011,0.3947,36.006,29.826,-52.622,3.6e-07,743.21,1.2,0.27,-4.92,0.001316,0.0,0.0,100.0,9.91,5G_NR
UE_012,0.1601,35.583,32.602,-53.643,5.91e-06,812.322,1.05,0.74,18.15,0.000534,0.0,0.0,100.0,10.83,5G_NR
UE_013,0.2893,33.454,25.368,-54.249,1.064e-05,632.347,1.27,1.25,-90.95,0.000964,0.0,0.0,100.0,8.43,5G_NR
UE_014,0.2562,16.58,11.057,-61.614,0.00100179,283.655,1.43,0.36,-27.87,0.000854,0.0,0.0,73.701,3.78,5G_NR
UE_015,0.5671,24.961,20.616,-54.959,1.096e-05,514.578,1.24,0.61,-40.99,0.00189,0.0,0.0,100.0,6.86,5G_NR
UE_016,0.2236,32.47,25.75,-53.585,3.45e-06,641.834,1.11,1.03,48.08,0.000745,0.0,0.0,100.0,8.56,5G_NR
UE_017,0.3968,28.671,26.279,-54.957,5.72e-06,654.994,1.57,2.41,43.19,0.001323,0.0,0.0,100.0,8.73,5G_NR
UE_018,0.2406,36.188,32.841,-53.669,1.154e-05,818.277,1.02,0.14,-94.1,0.000802,0.0,0.0,100.0,10.91,5G_NR
UE_019,0.0594,42.819,39.649,-48.413,1.345e-05,987.858,1.28,3.09,-32.78,0.000198,0.0,0.0,100.0,13.17,5G_NR
UE_000,0.278,23.391,18.888,-57.018,2.062e-05,471.982,1.16,2.84,9.48,0.000927,0.0,0.0,100.0,6.29,5G_NR
UE_001,0.3878,25.55,18.473,-56.795,1.208e-05,461.771,1.15,0.3,134.49,0.001293,0.0,0.0,99.655,6.16,5G_NR
UE_002,0.7369,14.097,9.755,-62.505,0.00100213,253.913,1.61,5.31,-47.35,0.002456,0.0,0.0,69.141,3.39,5G_NR
UE_003,0.1804,32.617,26.869,-53.663,4e-07,669.656,1.46,0.58,104.89,0.000601,0.0,0.0,100.0,8.93,5G_NR
UE_004,0.7171,27.699,20.679,-57.193,2.278e-05,516.133,1.18,1.94,-26.32,0.00239,0.0,0.0,100.0,6.88,5G_NR
UE_005,0.3878,26.25,19.627,-55.428,1.197e-05,490.178,1.39,0.58,37.63,0.001293,0.0,0.0,100.0,6.54,5G_NR
UE_006,0.368,20.42,13.511,-61.139,0.00100586,341.345,1.39,0.04,22.01,0.001227,0.0,0.0,82.29,4.55,5G_NR
UE_007,0.6606,19.557,15.419,-60.739,2.409e-05,387.214,1.36,0.98,-18.22,0.002202,0.0,0.0,88.966,5.16,5G_NR
UE_008,0.2122,25.331,18.908,-59.016,2.759e-05,472.456,1.12,2.01,-6.2,0.000707,0.0,0.0,100.0,6.3,5G_NR
UE_009,0.6413,22.856,16.92,-59.917,1.919e-05,423.724,1.57,0.53,137.54,0.002138,0.0,0.0,94.219,5.65,5G_NR
UE_010,0.2358,41.454,34.838,-50.343,6.93e-06,868.001,1.5,4.49,-11.98,0.000786,0.0,0.0,100.0,11.57,5G_NR
UE_011,0.3731,19.591,11.563,-60.254,0.00100675,295.378,1.1,1.43,-4.92,0.001244,0.0,0.0,75.47,3.94,5G_NR
UE_012,0.1814,25.326,19.047,-58.907,1.074e-05,475.896,1.6,0.29,18.15,0.000605,0.0,0.0,100.0,6.35,5G_NR
UE_013,0.3434,30.025,26.4,-55.625,1.199e-05,657.997,1.34,0.09,-90.95,0.001145,0.0,0.0,100.0,8.77,5G_NR
UE_014,0.2828,30.371,23.274,-54.019,1.059e-05,580.371,1.51,0.25,-27.87,0.000943,0.0,0.0,100.0,7.74,5G_NR
UE_015,0.6203,23.965,21.473,-57.815,2.516e-05,535.75,1.55,1.35,-40.99,0.002068,0.0,0.0,100.0,7.14,5G_NR
UE_016,0.2292,35.16,32.009,-52.782,5.94e-06,797.549,1.51,0.21,48.08,0.000764,0.0,0.0,100.0,10.63,5G_NR
UE_017,0.4188,22.681,19.317,-58.001,3.01e-05,482.526,1.59,0.14,43.19,0.001396,0.0,0.0,100.0,6.43,5G_NR
UE_018,0.1806,39.363,30.669,-49.434,9.61e-06,764.202,1.09,1.03,-94.1,0.000602,0.0,0.0,100.0,10.19,5G_NR
UE_019,0.106,40.412,32.906,-49.81,1.198e-05,819.893,1.27,0.98,-32.78,0.000353,0.0,0.0,100.0,10.93,5G_NR
UE_000,0.265,21.514,18.362,-57.919,2.132e-05,459.046,1.31,1.25,9.48,0.000883,0.0,0.0,99.267,6.12,5G_NR
UE_001,0.3878,22.793,17.581,-58.013,2.109e-05,439.901,1.28,2.85,134.49,0.001293,0.0,0.0,96.535,5.87,5G_NR
UE_002,0.7639,16.231,10.518,-61.382,0.00100857,271.241,1.34,1.71,-47.35,0.002546,0.0,0.0,71.811,3.62,5G_NR
UE_003,0.1274,27.333,24.033,-56.501,1.57e-06,599.184,1.08,0.61,104.89,0.000425,0.0,0.0,100.0,7.99,5G_NR
UE_004,0.7297,23.239,17.525,-57.962,1.4e-05,438.534,1.37,1.06,-26.32,0.002432,0.0,0.0,96.339,5.85,5G_NR
UE_005,0.3878,23.982,20.399,-59.369,1.746e-05,509.218,1.35,1.51,37.63,0.001293,0.0,0.0,100.0,6.79,5G_NR
UE_006,0.3564,16.962,13.096,-61.253,0.00100401,331.448,1.54,1.17,22.01,0.001188,0.0,0.0,80.835,4.42,5G_NR
