UE_ID,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz,network_type
UE_002054,0.0104,12.99,10.2478,-82.01,0.0120614924,0.0,1.5,4.3907,8.796,3.5e-05,0,0,51.7401,2.373208,WiFi6_2.4GHz
UE_002055,0.01,56.47,53.7903,-38.53,3.9e-09,0.0,1.573,0.0531,-13.2706,3.3e-05,0,0,76.4409,11.760747,WiFi6_2.4GHz
UE_002056,0.0031,46.85,43.9029,-48.15,8e-10,0.0,1.5,0.4998,-0.4447,1e-05,0,0,76.7089,11.806368,WiFi6_2.4GHz
UE_002057,0.0092,9.4,6.8176,-85.6,0.0337901016,0.0,1.5,33.4579,0.8136,3.1e-05,0,0,31.2649,1.986861,WiFi6_2.4GHz
UE_002058,0.0053,25.32,24.4365,-69.68,3.7998e-06,0.0,1.5,0.4708,3.6778,1.8e-05,0,0,67.9705,7.077743,WiFi6_2.4GHz
UE_002059,0.0039,63.02,61.0351,-31.98,7e-09,0.0,1.5,0.3857,12.573,1.3e-05,0,0,77.0929,11.55538,WiFi6_2.4GHz
UE_002060,0.0012,34.69,31.5107,-60.31,5.8028e-06,0.0,1.5,0.4279,-10.2932,4e-06,0,0,70.407,10.243459,WiFi6_2.4GHz
UE_002061,0.0026,51.65,48.3576,-43.35,5.7e-09,0.0,1.5,0.0353,1.7387,9e-06,0,0,76.6909,11.482547,WiFi6_2.4GHz
UE_002062,0.0035,46.52,44.7969,-48.48,3.6e-09,0.0,1.5,0.3979,-2.6527,1.2e-05,0,0,74.8878,11.881421,WiFi6_2.4GHz
UE_002063,0.0101,57.73,54.9215,-37.27,1.8e-09,0.0,1.5,0.1501,6.0924,3.4e-05,0,0,77.5596,11.401851,WiFi6_2.4GHz
UE_002064,0.0063,31.49,30.3626,-63.51,4.6718e-06,0.0,1.5,0.3526,5.374,2.1e-05,0,0,66.5974,7.733436,WiFi6_2.4GHz
UE_002065,0.0085,79.95,78.5157,-15.05,9.6e-09,0.0,1.5,0.2945,15.9509,2.8e-05,0,0,80.617,12.129066,WiFi6_2.4GHz
UE_002066,0.0048,51.2,49.4547,-43.8,8.3e-09,0.0,1.5,0.0908,-14.5409,1.6e-05,0,0,81.1465,11.75332,WiFi6_2.4GHz
UE_002067,0.0063,57.64,53.2423,-37.36,3.6e-09,0.0,1.5,0.2038,-7.0569,2.1e-05,0,0,78.5972,11.667051,WiFi6_2.4GHz
UE_002068,0.0026,31.75,29.2881,-63.25,4.4912e-06,0.0,1.5,0.2242,1.7235,9e-06,0,0,72.3182,7.83796,WiFi6_2.4GHz
UE_002069,0.0095,17.5,14.1074,-77.5,0.0009733653,0.0,1.5,1.8708,6.0985,3.2e-05,0,0,57.4128,3.564722,WiFi6_2.4GHz
UE_002070,0.0022,53.44,51.0836,-41.56,4.8e-09,0.0,1.5,0.4525,-1.5776,7e-06,0,0,77.304,11.551033,WiFi6_2.4GHz
UE_002071,0.0058,34.1,29.5184,-60.9,2.9336e-06,0.0,1.5,0.3653,-8.9418,1.9e-05,0,0,72.8936,10.59332,WiFi6_2.4GHz
UE_002072,0.0099,29.25,27.329,-65.75,7.7097e-06,0.0,1.531,0.4765,11.6267,3.3e-05,0,0,71.4461,7.622521,WiFi6_2.4GHz
UE_002073,0.009,19.93,19.3393,-75.07,0.0008690832,0.0,1.5,0.6348,7.0195,3e-05,0,0,58.523,4.903239,WiFi6_2.4GHz
UE_002074,0.0017,57.85,54.404,-37.15,7e-10,0.0,1.5,0.246,-2.5224,6e-06,0,0,78.8052,11.603765,WiFi6_2.4GHz
UE_002075,0.0105,37.32,32.9225,-57.68,2.8e-09,0.0,1.5,0.054,-1.1195,3.5e-05,0,0,77.9083,11.714462,WiFi6_2.4GHz
UE_002076,0.0081,38.61,35.5796,-56.39,8.4e-09,0.0,1.5,0.1261,0.2601,2.7e-05,0,0,79.7724,11.381636,WiFi6_2.4GHz
UE_002077,0.0092,64.77,62.6925,-30.23,8.7e-09,0.0,1.5,0.0324,3.1613,3.1e-05,0,0,79.7059,11.861609,WiFi6_2.4GHz
UE_002078,0.0069,72.07,71.0912,-22.93,7.9e-09,0.0,1.5,0.194,-13.5891,2.3e-05,0,0,79.6186,11.548685,WiFi6_2.4GHz
UE_002079,0.0052,35.5,33.6572,-59.5,6.4e-09,0.0,1.5,0.358,3.9902,1.7e-05,0,0,70.8369,11.737155,WiFi6_2.4GHz
UE_002080,0.0064,28.14,26.7026,-66.86,8.443e-07,0.0,1.5,0.4384,-8.1211,2.1e-05,0,0,67.8369,7.943068,WiFi6_2.4GHz
UE_002081,0.0099,60.38,59.4649,-34.62,2.7e-09,0.0,1.5,0.4394,3.5477,3.3e-05,0,0,77.0105,11.75346,WiFi6_2.4GHz
UE_002082,0.0073,26.64,24.0075,-68.36,4.7586e-06,0.0,1.5,0.1641,8.6422,2.4e-05,0,0,70.2496,6.853156,WiFi6_2.4GHz
UE_002083,0.0027,14.49,11.1717,-80.51,0.0488395309,0.0,1.5,2.3656,-10.3971,9e-06,0,0,55.0951,2.623233,WiFi6_2.4GHz
UE_002084,0.0041,56.25,52.9129,-38.75,8.5e-09,0.0,1.5,0.4767,5.7471,1.4e-05,0,0,78.5608,11.381541,WiFi6_2.4GHz
UE_002085,0.0059,42.61,39.1346,-52.39,1e-10,0.0,1.5,0.4245,-4.797,2e-05,0,0,81.9809,11.803196,WiFi6_2.4GHz
UE_002086,0.0078,54.56,50.3803,-40.44,8.6e-09,0.0,1.5,0.3725,-10.3827,2.6e-05,0,0,77.6203,11.199687,WiFi6_2.4GHz
UE_002087,0.0043,62.19,60.3774,-32.81,1.1e-09,0.0,1.5,0.1195,-9.6073,1.4e-05,0,0,80.1671,11.348525,WiFi6_2.4GHz
UE_002088,0.0057,78.11,76.2828,-16.89,1e-09,0.0,1.5,0.0212,15.1384,1.9e-05,0,0,75.9959,11.915661,WiFi6_2.4GHz
UE_002089,0.011,23.97,20.8659,-71.03,0.0004822621,0.0,1.5,1.7017,3.1764,3.7e-05,0,0,63.1274,5.237031,WiFi6_2.4GHz
UE_002090,0.0025,24.15,20.2986,-70.85,0.0001057361,0.0,1.5,1.1317,9.4188,8e-06,0,0,61.1096,5.475614,WiFi6_2.4GHz
UE_002091,0.0055,38.26,35.2682,-56.74,3.1e-09,0.0,1.5,0.3891,-11.1278,1.8e-05,0,0,75.8142,11.267074,WiFi6_2.4GHz
UE_002092,0.0067,29.12,25.5167,-65.88,9.7526e-06,0.0,1.5,0.0491,2.3568,2.2e-05,0,0,67.1162,7.963129,WiFi6_2.4GHz
UE_002093,0.009,33.13,30.2371,-61.87,1.4947e-06,0.0,1.5,0.108,-15.1635,3e-05,0,0,72.0823,10.108234,WiFi6_2.4GHz
UE_002094,0.0095,8.63,6.4542,-86.37,0.007716721,0.0,1.5,20.4719,6.9305,3.2e-05,0,0,37.7692,1.893208,WiFi6_2.4GHz
UE_002095,0.0016,23.53,19.3513,-71.47,0.0008423576,0.0,1.5,0.9781,-15.7486,5e-06,0,0,65.5098,5.252877,WiFi6_2.4GHz
UE_002096,0.0055,43.13,40.0902,-51.87,4.4e-09,0.0,2.0062,0.3925,-10.6919,1.8e-05,0,0,83.7088,11.509002,WiFi6_2.4GHz
UE_002097,0.0093,64.08,59.8373,-30.92,3.7e-09,0.0,1.5,0.125,-1.8668,3.1e-05,0,0,78.6402,11.966424,WiFi6_2.4GHz
UE_002098,0.0022,24.27,21.6101,-70.73,0.0009714035,0.0,1.5,1.3524,-1.3872,7e-06,0,0,59.4565,5.480486,WiFi6_2.4GHz
UE_002099,0.0069,69.83,67.6445,-25.17,7e-09,0.0,1.5481,0.0261,-13.9741,2.3e-05,0,0,79.2865,11.601221,WiFi6_2.4GHz
UE_002100,0.0045,42.55,41.1351,-52.45,5.3e-09,0.0,1.5,0.3024,7.0373,1.5e-05,0,0,81.5256,11.562884,WiFi6_2.4GHz
UE_002101,0.0054,28.1,24.3204,-66.9,4.8636e-06,0.0,1.5,0.405,15.0106,1.8e-05,0,0,68.9948,7.436887,WiFi6_2.4GHz
UE_002102,0.0043,44.74,42.5771,-50.26,7.6e-09,0.0,1.5,0.2738,15.1821,1.4e-05,0,0,79.1137,11.446032,WiFi6_2.4GHz
UE_002103,0.011,37.88,35.6231,-57.12,9.1e-09,0.0,1.5,0.1584,12.8509,3.7e-05,0,0,79.7852,11.663786,WiFi6_2.4GHz
UE_002104,0.0095,48.73,45.6453,-46.27,8.8e-09,0.0,1.5,0.2887,8.4328,3.2e-05,0,0,71.2623,11.737146,WiFi6_2.4GHz
UE_002105,0.003,36.48,33.7694,-58.52,7.2e-09,0.0,1.5,0.4852,-7.9028,1e-05,0,0,75.6102,11.710864,WiFi6_2.4GHz
UE_002106,0.0079,30.48,26.3038,-64.52,9.0754e-06,0.0,1.5,0.3137,-1.8395,2.6e-05,0,0,68.5779,7.682171,WiFi6_2.4GHz
UE_002107,0.003,29.32,26.1532,-65.68,8.2108e-06,0.0,1.5,0.1674,6.0542,1e-05,0,0,61.3491,7.718161,WiFi6_2.4GHz
UE_002108,0.0032,15.14,10.9606,-79.86,0.0006035706,0.0,1.5,1.2679,12.9483,1.1e-05,0,0,56.2697,3.239156,WiFi6_2.4GHz
UE_002109,0.002,20.24,17.9875,-74.76,1.71113e-05,0.0,1.5,1.6024,8.2284,7e-06,0,0,62.687,5.384666,WiFi6_2.4GHz
UE_002110,0.0082,20.25,14.9323,-74.75,0.0007890211,0.0,1.5,0.6758,6.0399,2.7e-05,0,0,59.4395,4.763676,WiFi6_2.4GHz
UE_002111,0.0032,21.58,17.937,-73.42,0.0007735994,0.0,1.5,1.5984,-4.1051,1.1e-05,0,0,61.1447,5.05546,WiFi6_2.4GHz
UE_002112,0.0015,28.58,22.9103,-66.42,5.811e-06,0.0,1.5,0.4935,-10.1873,5e-06,0,0,69.1272,7.781691,WiFi6_2.4GHz
UE_002113,0.0034,35.2,33.8112,-59.8,6.6e-09,0.0,1.5,0.1695,8.9905,1.1e-05,0,0,73.6647,11.711999,WiFi6_2.4GHz
UE_002114,0.0055,39.94,37.303,-55.06,5.2e-09,0.0,1.5,0.3589,-12.339,1.8e-05,0,0,76.2113,11.894668,WiFi6_2.4GHz
UE_002115,0.008,32.59,30.3995,-62.41,7.2801e-06,0.0,1.5,0.4064,-12.8866,2.7e-05,0,0,73.8891,10.746019,WiFi6_2.4GHz
UE_002116,0.0111,18.27,16.8865,-76.73,0.0002770219,0.0,1.5,0.7934,11.3623,3.7e-05,0,0,58.1262,3.339034,WiFi6_2.4GHz
UE_002117,0.0051,38.1,36.6134,-56.9,6e-10,0.0,1.5,0.053,13.5516,1.7e-05,0,0,71.8268,11.599515,WiFi6_2.4GHz
UE_002118,0.0056,49.05,46.7079,-45.95,3.4e-09,0.0,1.5,0.0127,9.1358,1.9e-05,0,0,80.1621,11.619239,WiFi6_2.4GHz
UE_002119,0.0084,28.38,25.2461,-66.62,1.1594e-06,0.0,1.5,0.1931,14.527,2.8e-05,0,0,69.5382,7.764544,WiFi6_2.4GHz
UE_002120,0.0074,25.73,23.1142,-69.27,3.338e-06,0.0,1.5,0.231,9.7324,2.5e-05,0,0,64.9421,7.163702,WiFi6_2.4GHz
UE_002121,0.0012,16.9,13.4644,-78.1,0.0001635102,0.0,1.5,1.7545,-15.1658,4e-06,0,0,55.8723,3.425553,WiFi6_2.4GHz
UE_002122,0.0073,66.07,62.3473,-28.93,1.3e-09,0.0,1.5,0.034,-11.6565,2.4e-05,0,0,77.6951,11.925237,WiFi6_2.4GHz
UE_002123,0.0058,45.08,44.1868,-49.92,7.6e-09,0.0,1.5,0.4226,-3.1222,1.9e-05,0,0,78.5394,11.634801,WiFi6_2.4GHz
UE_002124,0.0067,55.42,50.5956,-39.58,5e-10,0.0,1.5,0.4239,0.621,2.2e-05,0,0,77.8837,11.625461,WiFi6_2.4GHz
UE_002125,0.0082,57.69,53.7549,-37.31,2.5e-09,0.0,1.8575,0.3639,-11.469,2.7e-05,0,0,77.6568,11.617399,WiFi6_2.4GHz
UE_002126,0.0075,64.24,60.6556,-30.76,5.6e-09,0.0,1.5,0.1507,-1.8961,2.5e-05,0,0,79.3134,11.898976,WiFi6_2.4GHz
UE_002127,0.0043,22.44,20.5957,-72.56,0.0002717939,0.0,1.5,1.481,-11.286,1.4e-05,0,0,63.4,5.074909,WiFi6_2.4GHz
UE_002128,0.0014,59.76,56.4541,-35.24,6.3e-09,0.0,1.5,0.1716,-6.1751,5e-06,0,0,78.3956,11.814471,WiFi6_2.4GHz
UE_002129,0.0083,26.86,22.8527,-68.14,3.8003e-06,0.0,1.5,0.3411,-7.1138,2.8e-05,0,0,66.7006,6.948361,WiFi6_2.4GHz
UE_002130,0.0084,47.12,43.8749,-47.88,9.4e-09,0.0,1.5,0.3903,-14.6314,2.8e-05,0,0,75.2832,11.825337,WiFi6_2.4GHz
UE_002131,0.0038,29.89,26.4662,-65.11,4.5571e-06,0.0,1.5,0.3261,-3.1911,1.3e-05,0,0,68.2928,7.66678,WiFi6_2.4GHz
UE_002132,0.0039,20.93,18.6663,-74.07,0.0003766045,0.0,1.5,1.1357,-11.5962,1.3e-05,0,0,57.6064,4.728902,WiFi6_2.4GHz
UE_002133,0.0109,21.92,17.1462,-73.08,9.43853e-05,0.0,1.5,0.6613,13.176,3.6e-05,0,0,61.7953,5.13547,WiFi6_2.4GHz
UE_002134,0.0062,60.71,58.0778,-34.29,6e-09,0.0,1.5,0.3566,9.8151,2.1e-05,0,0,78.4094,11.828272,WiFi6_2.4GHz
UE_002135,0.0014,28.77,27.8542,-66.23,7.7233e-06,0.0,1.5,0.3482,-11.2655,5e-06,0,0,68.1855,7.977498,WiFi6_2.4GHz
UE_002136,0.0035,30.39,28.2223,-64.61,5.3957e-06,0.0,1.5,0.1673,-10.4713,1.2e-05,0,0,70.7891,8.269476,WiFi6_2.4GHz
UE_002137,0.0063,57.91,56.3319,-37.09,8.2e-09,0.0,1.5,0.1508,-0.7998,2.1e-05,0,0,75.8531,12.005947,WiFi6_2.4GHz
UE_002138,0.0094,18.96,16.3193,-76.04,0.0004247954,0.0,1.5,1.267,1.0834,3.1e-05,0,0,60.0557,3.669978,WiFi6_2.4GHz
UE_002139,0.0112,47.39,43.3942,-47.61,7.6e-09,0.0,1.5,0.2804,15.6106,3.7e-05,0,0,78.2767,11.686986,WiFi6_2.4GHz
UE_002140,0.0025,60.21,56.2267,-34.79,2.5e-09,0.0,1.5,0.1571,-5.596,8e-06,0,0,81.9505,11.806667,WiFi6_2.4GHz
UE_002141,0.0064,30.83,29.4118,-64.17,8.4692e-06,0.0,1.5,0.4151,12.6391,2.1e-05,0,0,68.0701,7.859442,WiFi6_2.4GHz
UE_002142,0.0056,32.75,29.3935,-62.25,6.6591e-06,0.0,1.5,0.3772,12.7173,1.9e-05,0,0,71.7542,11.05521,WiFi6_2.4GHz
UE_002143,0.004,21.82,16.8549,-73.18,0.0003190336,0.0,1.5,0.769,14.7681,1.3e-05,0,0,60.0438,5.261216,WiFi6_2.4GHz
UE_002144,0.0052,23.02,23.3385,-71.98,0.0009903771,0.0,1.5,0.7604,12.5847,1.7e-05,0,0,61.4964,5.334779,WiFi6_2.4GHz
UE_002145,0.0019,27.76,26.7658,-67.24,5.9655e-06,0.0,1.5,0.2587,-5.4424,6e-06,0,0,67.111,6.84503,WiFi6_2.4GHz
UE_002146,0.0057,15.32,14.7702,-79.68,0.0008399717,0.0,1.5,0.9273,-13.2236,1.9e-05,0,0,56.1636,3.485788,WiFi6_2.4GHz
UE_002147,0.0022,51.61,48.4384,-43.39,2.3e-09,0.0,1.5,0.3059,11.4179,7e-06,0,0,76.0736,11.622723,WiFi6_2.4GHz
UE_002148,0.0034,30.48,27.0523,-64.52,9.1523e-06,0.0,1.5,0.2837,-3.6829,1.1e-05,0,0,70.7366,7.756594,WiFi6_2.4GHz
UE_002149,0.0029,30.25,28.0328,-64.75,7.2246e-06,0.0,1.5,0.1837,7.1777,1e-05,0,0,70.0752,7.500592,WiFi6_2.4GHz
UE_002150,0.0044,55.09,52.9378,-39.91,5.4e-09,0.0,1.5,0.0785,9.0855,1.5e-05,0,0,80.8621,11.574242,WiFi6_2.4GHz
UE_002151,0.0027,53.46,51.4671,-41.54,8.3e-09,0.0,1.5,0.4053,-13.8516,9e-06,0,0,77.8029,11.542223,WiFi6_2.4GHz
UE_002152,0.0087,39.11,34.4718,-55.89,6.8e-09,0.0,1.5,0.1975,3.3408,2.9e-05,0,0,77.657,11.545211,WiFi6_2.4GHz
UE_002153,0.0107,48.3,45.063,-46.7,4.3e-09,0.0,1.5,0.384,-7.0117,3.6e-05,0,0,77.8225,11.999585,WiFi6_2.4GHz
UE_002154,0.0087,28.55,24.565,-66.45,6.8303e-06,0.0,1.5,0.4254,13.6865,2.9e-05,0,0,68.7227,7.234514,WiFi6_2.4GHz
UE_002155,0.0032,65.18,62.7917,-29.82,6.5e-09,0.0,1.5,0.3585,-6.1747,1.1e-05,0,0,76.5398,11.694371,WiFi6_2.4GHz
UE_002156,0.0077,14.48,11.2873,-80.52,0.0036936788,0.0,1.5,7.3776,6.8706,2.6e-05,0,0,53.1538,2.178005,WiFi6_2.4GHz
UE_002157,0.0078,22.56,18.0762,-72.44,0.0009621962,0.0,1.5,0.8885,-14.1975,2.6e-05,0,0,64.3628,5.361461,WiFi6_2.4GHz
UE_002158,0.0065,25.53,20.0445,-69.47,7.8756e-06,0.0,1.5,0.3453,-14.1813,2.2e-05,0,0,65.2577,6.942422,WiFi6_2.4GHz
UE_002159,0.001,58.5,55.2865,-36.5,3.4e-09,0.0,1.5,0.404,4.5621,3e-06,0,0,78.4802,11.930016,WiFi6_2.4GHz
UE_002160,0.0092,45.05,41.5705,-49.95,8.3e-09,0.0,1.5,0.0198,-8.6559,3.1e-05,0,0,83.2817,11.439886,WiFi6_2.4GHz
UE_002161,0.008,27.06,23.4744,-67.94,3.4921e-06,0.0,1.5,0.1284,-11.7573,2.7e-05,0,0,70.6918,7.017387,WiFi6_2.4GHz
UE_002162,0.0046,36.65,33.8297,-58.35,1.3e-09,0.0,1.5,0.2941,12.5702,1.5e-05,0,0,76.2856,11.619252,WiFi6_2.4GHz
UE_002163,0.0087,49.75,46.0558,-45.25,6e-10,0.0,1.5,0.2986,9.5515,2.9e-05,0,0,79.5492,11.431801,WiFi6_2.4GHz
UE_002164,0.0037,40.45,37.0926,-54.55,6.9e-09,0.0,1.5,0.1196,6.4813,1.2e-05,0,0,77.5783,11.349825,WiFi6_2.4GHz
UE_002165,0.008,21.03,18.6616,-73.97,0.0009276589,0.0,1.5,1.8923,1.1244,2.7e-05,0,0,59.8728,5.147352,WiFi6_2.4GHz
UE_002166,0.0054,60.49,57.5496,-34.51,1.3e-09,0.0,1.5,0.3006,0.9043,1.8e-05,0,0,80.4577,11.740247,WiFi6_2.4GHz
UE_002167,0.0031,22.23,16.2925,-72.77,0.000501196,0.0,1.5,0.5281,11.0422,1e-05,0,0,63.695,4.943789,WiFi6_2.4GHz
UE_002168,0.0049,33.49,29.3986,-61.51,3.2525e-06,0.0,1.5,0.0091,-5.0943,1.6e-05,0,0,71.9856,10.761892,WiFi6_2.4GHz
UE_002169,0.003,64.22,59.7996,-30.78,1.6e-09,0.0,1.5,0.3398,14.8561,1e-05,0,0,78.5918,11.291679,WiFi6_2.4GHz
UE_002170,0.0071,21.15,18.4298,-73.85,9.4515e-05,0.0,1.5,1.5736,-6.072,2.4e-05,0,0,59.9756,5.031663,WiFi6_2.4GHz
UE_002171,0.0012,35.27,32.9876,-59.73,7.4e-09,0.0,1.5,0.3113,-5.3391,4e-06,0,0,75.2292,11.525899,WiFi6_2.4GHz
UE_002172,0.0076,36.91,33.21,-58.09,8.2e-09,0.0,1.5,0.0619,-1.7457,2.5e-05,0,0,77.4855,11.189427,WiFi6_2.4GHz
UE_002173,0.01,13.11,9.1908,-81.89,0.0451764555,0.0,1.5,7.9762,-13.7515,3.3e-05,0,0,47.5591,2.148539,WiFi6_2.4GHz
UE_002174,0.0046,29.98,27.6759,-65.02,6.37e-06,0.0,1.7877,0.0986,6.1641,1.5e-05,0,0,65.3834,8.03555,WiFi6_2.4GHz
UE_002175,0.0022,78.54,76.6024,-16.46,4.6e-09,0.0,1.5,0.2124,10.1852,7e-06,0,0,75.4708,11.500422,WiFi6_2.4GHz
UE_002176,0.0053,66.8,63.5013,-28.2,9.4e-09,0.0,1.5,0.2187,-4.9973,1.8e-05,0,0,77.1301,11.199672,WiFi6_2.4GHz
UE_002177,0.0066,66.7,64.8585,-28.3,9.8e-09,0.0,1.5,0.341,10.1582,2.2e-05,0,0,76.5911,11.633632,WiFi6_2.4GHz
UE_002178,0.0079,57.42,53.721,-37.58,1.4e-09,0.0,1.5,0.2613,-13.2541,2.6e-05,0,0,74.2551,11.611422,WiFi6_2.4GHz
UE_002179,0.001,34.54,33.067,-60.46,3.5322e-06,0.0,1.5,0.1346,1.8962,3e-06,0,0,74.8688,10.190911,WiFi6_2.4GHz
UE_002180,0.0108,26.61,23.9144,-68.39,5.8726e-06,0.0,1.8378,0.4942,-9.2535,3.6e-05,0,0,68.234,6.529034,WiFi6_2.4GHz
UE_002181,0.0075,20.82,17.8297,-74.18,0.000626932,0.0,1.758,1.503,11.1349,2.5e-05,0,0,64.5496,4.076906,WiFi6_2.4GHz
UE_002182,0.0044,22.27,18.6189,-72.73,0.0006764092,0.0,1.5,1.7307,13.1553,1.5e-05,0,0,59.8803,5.309354,WiFi6_2.4GHz
UE_002183,0.0059,81.78,77.9159,-13.22,1.3e-09,0.0,1.5,0.359,12.2821,2e-05,0,0,77.1477,12.056483,WiFi6_2.4GHz
UE_002184,0.0042,37.46,32.9836,-57.54,2e-10,0.0,1.5,0.0454,-4.6255,1.4e-05,0,0,77.3328,11.940591,WiFi6_2.4GHz
UE_002185,0.0107,44.0,40.6618,-51.0,7.3e-09,0.0,1.5,0.4367,-3.4132,3.6e-05,0,0,78.3166,11.66268,WiFi6_2.4GHz
UE_002186,0.0066,59.79,55.1101,-35.21,8e-09,0.0,1.5,0.0476,-2.8924,2.2e-05,0,0,75.8748,11.500098,WiFi6_2.4GHz
UE_002187,0.0108,10.7,8.2533,-84.3,0.0171134428,0.0,1.5,5.223,-7.5026,3.6e-05,0,0,48.5304,1.828219,WiFi6_2.4GHz
UE_002188,0.0067,37.83,33.4865,-57.17,7.7e-09,0.0,1.5,0.1546,3.453,2.2e-05,0,0,76.1981,11.811316,WiFi6_2.4GHz
UE_002189,0.003,70.92,67.3122,-24.08,8.6e-09,0.0,1.5,0.3605,14.7747,1e-05,0,0,77.8522,11.94952,WiFi6_2.4GHz
UE_002190,0.0111,63.92,59.1676,-31.08,4.3e-09,0.0,1.5,0.0546,-5.1833,3.7e-05,0,0,75.7092,11.900989,WiFi6_2.4GHz
UE_002191,0.0088,77.34,74.9992,-17.66,9e-09,0.0,1.5,0.3064,-12.2278,2.9e-05,0,0,78.7768,11.57376,WiFi6_2.4GHz
UE_002192,0.005,39.42,37.628,-55.58,6.9e-09,0.0,1.5,0.3531,-15.8261,1.7e-05,0,0,78.9227,12.234712,WiFi6_2.4GHz
UE_002193,0.0019,23.88,19.7408,-71.12,0.0005538368,0.0,1.5,1.5507,11.3648,6e-06,0,0,60.4972,5.572563,WiFi6_2.4GHz
UE_002194,0.011,37.97,32.9766,-57.03,9.2e-09,0.0,1.5,0.0763,1.0023,3.7e-05,0,0,73.1029,11.733266,WiFi6_2.4GHz
UE_002195,0.0089,35.45,31.5717,-59.55,2.1e-09,0.0,1.5,0.3392,-0.5577,3e-05,0,0,77.5376,11.987744,WiFi6_2.4GHz
UE_002196,0.0085,35.32,33.6322,-59.68,9e-10,0.0,1.5,0.2491,5.4485,2.8e-05,0,0,74.539,11.779665,WiFi6_2.4GHz
UE_002197,0.0098,69.39,65.9438,-25.61,8e-09,0.0,1.5,0.2959,1.4246,3.3e-05,0,0,76.421,11.630372,WiFi6_2.4GHz
UE_002198,0.0091,65.89,64.3128,-29.11,5.3e-09,0.0,1.5,0.4863,10.1799,3e-05,0,0,83.3108,12.118085,WiFi6_2.4GHz
UE_002199,0.0095,25.59,23.7463,-69.41,3.939e-06,0.0,1.5,0.2057,-12.4842,3.2e-05,0,0,64.6606,7.030182,WiFi6_2.4GHz
UE_002200,0.0038,25.52,22.9798,-69.48,7.2036e-06,0.0,1.5,0.4546,-8.7422,1.3e-05,0,0,61.7695,6.994841,WiFi6_2.4GHz
UE_002201,0.0075,18.45,14.5318,-76.55,0.0007956694,0.0,1.5,1.0017,-8.739,2.5e-05,0,0,60.413,3.55613,WiFi6_2.4GHz
UE_002202,0.0051,64.68,64.2217,-30.32,6.5e-09,0.0,1.5,0.0333,12.5723,1.7e-05,0,0,78.6017,11.87621,WiFi6_2.4GHz
UE_002203,0.0044,33.11,31.4078,-61.89,4.1857e-06,0.0,1.5,0.1348,8.3469,1.5e-05,0,0,72.584,10.387678,WiFi6_2.4GHz
UE_002204,0.003,23.39,18.1075,-71.61,0.000222133,0.0,1.5,1.7224,-6.6075,1e-05,0,0,61.726,5.16105,WiFi6_2.4GHz
UE_002205,0.0055,43.75,41.6626,-51.25,8.2e-09,0.0,1.5,0.2365,10.778,1.8e-05,0,0,75.5484,11.622105,WiFi6_2.4GHz
UE_002206,0.0099,28.23,23.7342,-66.77,3.4539e-06,0.0,1.5,0.126,15.7364,3.3e-05,0,0,69.2424,7.774843,WiFi6_2.4GHz
UE_002207,0.0061,47.05,44.895,-47.95,2.4e-09,0.0,1.5,0.0019,4.4423,2e-05,0,0,77.76,11.383527,WiFi6_2.4GHz
UE_002208,0.0033,61.5,59.3552,-33.5,8.4e-09,0.0,1.5,0.1188,9.2077,1.1e-05,0,0,78.6572,11.673387,WiFi6_2.4GHz
UE_002209,0.0034,29.63,25.8429,-65.37,3.4298e-06,0.0,1.5,0.2173,9.4314,1.1e-05,0,0,66.7531,8.147529,WiFi6_2.4GHz
UE_002210,0.0107,32.35,29.5844,-62.65,4.6242e-06,0.0,1.5,0.2564,11.4144,3.6e-05,0,0,71.329,10.368916,WiFi6_2.4GHz
UE_002211,0.003,20.54,17.952,-74.46,0.000838296,0.0,1.5,0.6344,-3.3947,1e-05,0,0,63.8606,4.752044,WiFi6_2.4GHz
UE_002212,0.0047,34.9,32.2289,-60.1,5.7794e-06,0.0,1.5,0.4331,-9.7968,1.6e-05,0,0,73.3778,10.28314,WiFi6_2.4GHz
UE_002213,0.0049,27.67,26.3992,-67.33,7.3388e-06,0.0,1.5,0.0162,15.2446,1.6e-05,0,0,66.7246,7.133546,WiFi6_2.4GHz
UE_002214,0.003,62.54,62.0288,-32.46,3.8e-09,0.0,1.5,0.1021,-11.4096,1e-05,0,0,79.1707,11.567058,WiFi6_2.4GHz
UE_002215,0.0045,17.87,15.599,-77.13,0.0001937716,0.0,1.5,1.8497,3.1551,1.5e-05,0,0,56.6309,3.365923,WiFi6_2.4GHz
UE_002216,0.011,21.29,17.7973,-73.71,0.0003877034,0.0,1.5,1.1259,5.2542,3.7e-05,0,0,61.8417,5.325308,WiFi6_2.4GHz
UE_002217,0.001,30.4,26.6393,-64.6,6.7101e-06,0.0,1.5,0.03,8.4853,3e-06,0,0,71.7352,7.646172,WiFi6_2.4GHz
UE_002218,0.0088,49.33,46.7358,-45.67,1.1e-09,0.0,1.5,0.4817,-15.5099,2.9e-05,0,0,76.3462,11.882941,WiFi6_2.4GHz
